year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl,fpl,fpw
2012,CS,lbyc,Male,2012-6-21,0,1,45.541,37.3991,4.05,4.07,30.4693,28.9951,18.3299,9.305
2012,CS,lbyp,Male,2012-6-21,0,1,43.7752,35.4051,4.31,3.98,29.4719,28.1778,18.3388,9.2031
2012,CS,lbyg,Male,2012-6-21,0,1,42.9991,35.4734,3.73,3.96,30.4052,28.6024,16.8596,9.3606
2012,CS,lbrp,Male,2012-6-21,0,1,43.5905,35.0872,3.4,3.76,30.1851,28.8922,16.1113,8.8677
2012,CS,lbrr,Male,2012-6-26,26,1,44.3348,36.1895,3.45,3.84,31.565,30.1986,17.9068,10.0795
2012,CS,lbrf,Male,2012-6-26,0,0,43.1945,35.0777,3.59,3.96,29.3952,28.7364,16.1892,9.3793
2012,CS,lbrlb,Male,2012-6-26,9,0,44.2488,35.3753,3.46,3.78,28.744,27.5971,16.1496,9.248
2012,CS,lbrg,Male,2012-6-26,0,0,43.9611,35.939,3.84,3.82,31.1004,29.9785,15.901,9.6693
2012,CS,lbfc,Male,2012-6-26,0,0,42.5587,34.7073,3.58,3.56,29.1881,28.0692,16.4076,8.9839
2012,CS,lbfw,Male,2012-6-26,2,0,44.0468,35.622,3.43,3.62,28.3137,27.3932,17.5103,9.0414
2012,CS,lbfp,Male,2012-6-26,0,1,43.7441,36.1009,3.47,3.86,29.8625,28.9091,17.1034,9.6338
2012,CS,lbfr,Male,2012-6-26,0,1,42.4735,35.0621,3.69,3.56,29.0508,28.3278,17.0142,8.877
2012,CS,lblbc,Male,2012-6-26,9,1,44.9274,36.2667,3.86,3.93,31.3108,30.1853,18.3508,9.4352
2012,CS,lblbw,Male,2012-6-27,5,0,45.5175,37.7374,3.85,3.91,29.9702,28.6533,16.7413,9.4446
2012,CS,lblbp,Male,2012-6-27,11,0,43.1224,35.5112,3.8,3.85,29.2537,28.0008,17.2556,9.0193
2012,CS,lblby,Male,2012-6-27,12,0,46.8471,36.6594,4.05,4.04,31.1307,29.6096,17.3697,9.7147
2012,CS,lblbg,Male,2012-6-27,0,0,44.7473,36.3985,3.83,3.91,30.0015,28.8485,16.0012,9.0751
2012,CS,lblblb,Male,2012-6-27,0,0,44.95,35.9491,3.8,3.9,30.0966,29.0108,16.3489,9.6517
2012,CS,lblbf,Male,2012-6-27,12,0,45.4331,37.0658,3.92,3.99,30.1729,28.8131,18.4899,9.2226
2012,CS,cfr,Male,2012-6-28,0,1,43.4524,35.5933,3.69,3.6,28.8022,27.883,15.1603,8.9099
2012,CS,cfc,Male,2012-6-28,1,1,43.4682,35.4017,3.49,4.11,31.3235,30.1989,15.8915,9.663
2012,CS,cry,Male,2012-6-28,0,1,44.0386,35.7719,3.44,4.02,31.9876,30.6837,14.7454,9.5463
2012,CS,clbp,Male,2012-6-28,0,1,43.484,35.3715,3.52,3.77,29.4695,28.2404,16.3466,9.6307
2012,CS,clbf,Male,2012-6-28,0,0,45.0014,37.2373,4.01,3.93,32.1846,30.6113,17.6524,9.5371
2012,CS,clblb,Male,2012-6-28,1,0,44.6809,37.0819,3.75,3.77,30.245,29.2264,17.0346,9.4913
2012,CS,clbg,Male,2012-6-28,0,0,43.3673,35.8982,3.57,3.73,29.5453,28.5599,17.5213,9.1121
2012,CS,cgc,Male,2012-6-28,0,0,44.1652,36.3911,3.83,3.65,30.6183,29.5245,16.9173,9.7843
2012,CS,lbgdb,Male,2012-6-28,0,0,45.6147,37.2713,3.96,3.97,31.7521,30.266,15.5731,10.0491
2012,CS,lbgw,Male,2012-6-28,0,1,43.4174,35.7687,3.21,3.55,29.4964,28.2745,16.0577,8.9516
2012,CS,cwp,Male,2012-6-28,0,1,44.7465,36.6756,3.71,3.85,30.5877,29.6525,19.4592,9.4793
2012,CS,cwf,Male,2012-6-28,0,1,45.1466,37.4405,3.74,4.06,29.916,28.9318,14.7464,9.3339
2012,CS,cwlb,Male,2012-6-28,19,1,44.9644,37.3906,3.58,3.82,30.6869,29.9634,17.2678,9.8066
2012,CS,crf,Male,2012-6-28,0,1,43.4664,35.3866,3.48,3.8,29.855,28.9702,14.6274,9.0919
2012,CS,cff,Male,2012-6-28,0,1,44.6455,36.5696,3.39,3.87,30.2252,29.0609,16.0942,9.4441
2012,CS,cgdb,Male,2012-6-28,1,0,43.0232,35.5371,3.6,3.62,30.2351,28.9466,17.4061,9.3629
2012,CS,cgy,Male,2012-6-28,0,0,42.6977,35.7902,3.42,3.55,29.5704,28.4798,15.5254,9.0676
2012,CS,cgp,Male,2012-6-28,15,0,45.2821,37.3607,3.72,3.65,31.5333,30.1753,18.9098,9.7085
2012,CS,pyc,Male,2012-6-28,0,1,43.2848,35.6556,3.23,3.48,29.2696,28.3856,16.0528,8.8512
2012,CS,pylb,Male,2012-6-28,0,1,43.918,35.8976,3.94,3.9,29.6887,28.628,14.7718,9.4567
2012,CS,prw,Male,2012-6-29,0,0,44.5059,35.5331,3.71,3.84,29.9719,28.6918,15.3558,9.2075
2012,CS,prr,Male,2012-6-29,5,0,45.3407,37.3263,3.86,3.94,31.1421,29.8495,16.8561,9.552
2012,CS,pfy,Male,2012-6-29,9,0,43.4849,35.4111,3.69,3.8,29.2019,28.2596,17.0159,9.4445
2012,CS,prg,Male,2012-6-29,0,0,43.7913,35.6968,3.66,4.04,29.6796,28.773,14.8332,9.5628
2012,CS,prp,Male,2012-6-29,0,0,45.364,37.2576,3.88,3.91,30.697,29.7555,16.1877,9.393
2012,CS,plbp,Male,2012-6-30,0,0,43.2005,36.0343,3.63,3.81,30.9838,29.7985,16.6406,8.867
2012,CS,pfr,Male,2012-6-30,4,0,43.8159,35.1697,3.81,3.95,30.0279,28.955,16.7828,9.3237
2012,CS,pff,Male,2012-6-30,6,0,45.5352,37.4655,3.86,3.91,31.0489,29.7303,17.7066,9.8802
2012,CS,pfg,Male,2012-6-30,0,0,42.0662,34.5711,3.45,3.74,30.1751,29.3647,15.8302,8.8075
2012,CS,pflb,Male,2012-6-30,0,0,45.2516,37.8263,3.64,3.86,30.2474,29.4867,17.6255,9.7168
2012,CS,plbdb,Male,2012-6-30,0,0,43.5473,36.358,3.73,3.72,30.3616,28.9976,17.8003,9.3052
2012,CS,plbw,Male,2012-6-30,0,0,42.0131,34.7338,3.45,3.69,28.9607,27.9367,15.6838,9.0916
2012,CS,plbc,Male,2012-6-30,0,0,45.799,37.2552,4.14,3.94,29.0579,28.2387,17.4894,9.2415
2012,CS,plblb,Male,2012-6-30,0,0,43.623,36.3212,3.56,3.87,30.4154,29.525,14.8474,9.0895
2012,CS,plbg,Male,2012-6-30,0,1,43.4403,35.9758,3.73,3.63,29.8664,28.7787,16.7954,9.1153
2012,CS,pgw,Male,2012-6-30,0,1,44.8233,36.7613,3.62,3.84,30.4618,29.1383,17.7663,9.3801
2012,CS,pgy,Male,2012-6-30,0,1,45.1633,37.3789,3.41,3.96,31.0148,29.7888,16.7611,9.2297
2012,CS,yydb,Male,2012-6-30,0,1,45.4149,37.0823,3.75,4.01,30.0384,29.4526,17.1511,9.2608
2012,CS,yyf,Male,2012-6-30,0,1,43.9652,36.5218,3.27,3.6,30.0996,29.039,16.2908,9.1771
2012,CS,yrp,Male,2012-6-30,0,1,42.2841,34.8339,3.55,3.71,29.6391,28.9827,15.9761,8.8859
2012,CS,ylblb,Male,2012-7-2,0,0,42.7486,35.3497,3.82,3.95,30.202,28.8863,15.1825,9.0294
2012,CS,dbydb,Male,2012-7-2,0,0,44.7907,36.3709,3.81,4.02,30.8973,29.4417,17.957,9.5685
2012,CS,dbyw,Male,2012-7-2,3,0,43.0861,34.7122,3.8,3.92,29.8442,29.2772,16.7479,9.1468
2012,CS,dbyr,Male,2012-7-2,0,0,41.9505,34.6663,3.85,3.86,28.2274,27.0611,13.8088,9.0253
2012,CS,dbyy,Male,2012-7-2,0,0,43.1917,35.2091,3.73,3.84,29.7444,28.7027,15.0389,9.2161
2012,CS,dbylb,Male,2012-7-2,7,1,44.1611,36.0159,3.89,3.98,29.845,28.6926,18.1674,9.2193
2012,CS,dbrf,Male,2012-7-2,0,1,43.917,35.7858,3.82,3.72,29.8341,28.5631,15.6627,9.0172
2012,CS,dbrdb,Male,2012-7-2,0,1,43.853,35.4785,3.4,3.63,29.5285,28.0573,16.7951,8.9835
2012,CS,dbfc,Male,2012-7-2,0,1,43.2417,35.1446,3.61,3.71,30.1786,29.1904,16.9045,9.4908
2012,CS,yfp,Male,2012-7-2,0,1,44.5478,36.3338,3.83,4,30.7557,29.6734,17.6057,8.9145
2012,CS,yflb,Male,2012-7-2,0,1,43.236,35.4389,3.65,3.77,29.7275,28.5832,18.0093,9.4005
2012,CS,ylbc,Male,2012-7-2,0,1,41.9246,34.5725,3.63,3.88,29.6458,28.7627,17.0131,9.0249
2012,CS,ylbr,Male,2012-7-2,0,0,42.3872,34.9671,3.81,3.83,29.21,28.269,16.5415,8.8849
2012,CS,ylbp,Male,2012-7-2,11,0,44.3563,36.0316,3.84,3.97,29.8098,29.017,17.3149,9.3127
2012,CS,ylby,Male,2012-7-2,3,0,42.824,35.1788,3.7,3.74,29.1802,28.1098,17.0304,8.7676
2012,CS,ygc,Male,2012-7-2,6,0,42.4843,34.7289,3.72,3.78,29.6163,28.4421,17.0623,9.188
2012,CS,ygy,Male,2012-7-2,0,0,41.2036,33.792,3.61,3.69,29.1604,27.9164,16.8037,8.9114
2012,CS,ygw,Male,2012-7-2,0,0,45.6695,37.0984,3.87,4,31.3283,30.2234,15.6594,9.8027
2012,CS,dbyc,Male,2012-7-2,0,0,45.933,36.8062,3.92,4.12,31.112,30.0442,15.2961,9.4099
2012,CS,dbrg,Male,2012-7-2,0,1,43.4575,35.7741,3.81,4.01,31.5901,30.4998,15.8602,9.8761
2012,CS,dbfp,Male,2012-7-2,0,1,42.3478,34.6166,4.02,3.74,29.6916,28.5873,15.6881,8.6877
2012,CS,dbfr,Male,2012-7-2,0,1,42.2175,34.555,3.49,3.68,29.7408,28.5194,14.2743,8.6076
2012,CS,ryr,Male,2012-7-4,0,1,42.6269,35.2821,3.73,3.83,29.6768,28.5495,17.2271,9.041
2012,CS,rrw,Male,2012-7-4,0,1,47.1015,38.1869,4.02,4.06,31.4497,30.123,17.4745,9.3938
2012,CS,rrr,Male,2012-7-4,0,1,43.221,35.3506,3.77,4,30.2002,29.0394,14.9556,9.4666
2012,CS,rfc,Male,2012-7-4,0,1,42.1798,34.6747,3.33,3.87,29.4784,28.5835,16.1671,9.3933
2012,CS,rrlb,Male,2012-7-4,0,1,45.1408,37.1589,3.81,3.7,29.9104,28.6572,15.3543,9.1059
2012,CS,dbflb,Male,2012-7-4,0,0,44.9124,36.7159,3.65,3.81,29.8921,28.6569,15.6492,9.4392
2012,CS,dbfg,Male,2012-7-4,0,0,45.795,37.0662,4.02,3.9,31.6893,30.781,16.4127,9.9352
2012,CS,dblbp,Male,2012-7-4,0,0,41.9589,34.6901,3.92,3.62,27.7183,26.4687,15.9019,8.6365
2012,CS,dblbg,Male,2012-7-4,1,0,42.4811,34.7667,3.52,3.4,28.706,27.8076,16.9634,9.0354
2012,CS,dblbr,Male,2012-7-4,0,0,43.7334,35.8692,3.96,3.99,29.5889,28.4542,15.7098,9.3768
2012,CS,dblblb,Male,2012-7-4,1,0,43.3,35.6887,3.84,3.63,29.7729,28.4092,17.2138,9.1704
2012,CS,dbgw,Male,2012-7-4,0,0,44.7573,36.485,3.58,3.86,31.1391,30.057,17.4846,9.6628
2012,CS,dbgy,Male,2012-7-4,1,0,43.6671,35.9424,3.72,3.74,29.9107,28.6978,16.6922,9.485
2012,CS,rfy,Male,2012-7-4,0,1,42.5221,34.8275,3.7,3.61,29.5226,27.8895,15.9074,8.8246
2012,CS,rfp,Male,2012-7-4,0,1,42.5998,34.7644,3.5,3.8,29.8968,28.7143,16.2464,9.0455
2012,CS,rfg,Male,2012-7-4,1,1,43.2536,35.1581,3.44,3.67,30.5165,29.0622,15.5188,9.3054
2012,CS,rff,Male,2012-7-4,0,1,42.7814,35.0036,3.87,3.54,29.6054,28.5479,17.1383,8.5712
2012,CS,rlbw,Male,2012-7-5,0,1,42.497,34.7379,3.84,3.9,29.2862,28.3233,14.7541,8.8103
2012,CS,rlby,Male,2012-7-5,0,1,44.1833,35.7966,3.87,4.07,30.2153,28.8806,16.2327,8.9978
2012,CS,rlbf,Male,2012-7-5,3,0,42.9228,34.7806,3.82,3.99,31.7808,30.5777,14.7551,9.5852
2012,CS,rgc,Male,2012-7-5,0,0,42.3278,34.4821,3.7,3.81,28.3625,27.4089,17.2329,8.8061
2012,CS,rlbr,Male,2012-7-5,22,0,45.219,36.6547,3.77,3.88,30.967,29.6444,15.2459,9.5401
2012,CS,rgp,Male,2012-7-5,0,0,41.8608,34.1041,3.78,3.99,28.4061,26.9946,13.7571,8.9225
2012,CS,rgw,Male,2012-7-5,3,0,43.5085,35.0291,3.7,3.77,29.5612,28.5273,16.843,8.9705
2012,CS,rgdb,Male,2012-7-5,3,0,42.4617,34.5789,3.85,4.05,29.9089,28.6902,16.297,9.2542
2012,CS,fydb,Male,2012-7-5,0,0,40.7001,33.1281,3.78,3.88,28.3577,27.018,14.7545,8.0476
2012,CS,fyw,Male,2012-7-5,0,0,43.3957,34.9247,3.93,3.95,29.8527,28.1966,16.2257,9.1427
2012,CS,rgy,Male,2012-7-5,0,0,41.0119,33.2406,3.45,3.55,27.9215,26.9326,14.2237,9.0557
2012,CS,fyc,Male,2012-7-5,3,0,43.2146,35.3976,3.66,3.99,29.9809,28.8127,15.8409,9.3387
2012,CS,fyp,Male,2012-7-5,0,1,44.6919,36.4939,4,4.05,30.3752,29.3414,18.1366,9.1592
2012,CS,frw,Male,2012-7-5,0,1,43.6176,35.7766,3.44,3.81,29.6704,28.1756,14.7794,9.2145
2012,CS,fylb,Male,2012-7-5,0,1,42.4315,34.8533,3.43,3.5,29.125,27.6845,14.7457,8.7144
2012,CS,frdb,Male,2012-7-5,0,1,43.188,35.384,3.5,3.66,29.5039,28.2134,18.4618,8.783
2012,CS,fry,Male,2012-7-5,0,1,45.4725,36.7221,3.83,3.74,31.4981,30.3456,17.9105,9.614
2012,CS,ffw,Male,2012-7-8,1,0,43.0205,34.8348,3.24,3.54,28.7352,27.3457,14.0477,8.1775
2012,CS,ffdb,Male,2012-7-8,0,0,42.5353,34.8973,3.45,3.7,29.0058,27.7816,15.3621,8.7094
2012,CS,ffp,Male,2012-7-8,0,0,41.3018,34.0888,3.4,3.31,28.3402,27.0099,14.5016,8.8006
2012,CS,fff,Male,2012-7-8,0,0,41.2312,33.5924,3.35,3.27,27.4202,26.3208,14.9732,8.2569
2012,CS,fflb,Male,2012-7-8,5,0,42.4259,34.6914,3.63,3.59,29.4096,28.2932,14.337,9.2796
2012,CS,ffr,Male,2012-7-8,5,0,42.682,34.9481,3.83,3.61,29.3845,28.2684,15.4148,9.1313
2012,CS,flbc,Male,2012-7-8,0,1,44.6844,36.792,3.71,3.86,29.8588,28.8283,17.4305,9.1136
2012,CS,flbdb,Male,2012-7-8,0,1,42.4075,34.4131,3.81,4.04,28.8307,27.7863,15.7808,9.1192
2012,CS,flbr,Male,2012-7-8,0,1,44.4121,36.3066,3.58,3.37,29.0171,27.7593,15.8881,8.6265
2012,CS,fgp,Male,2012-7-8,0,1,46.1906,37.7313,3.89,3.77,30.997,29.7515,16.394,9.6331
2012,CS,wydb,Male,2012-7-8,1,1,42.0386,34.4619,3.54,3.53,29.1958,27.9694,14.7366,8.6422
2012,CS,wyp,Male,2012-7-8,0,1,42.6066,35.1296,3.81,3.71,29.409,28.0814,17.1033,8.8877
2012,CS,wrw,Male,2012-7-9,0,0,43.1858,35.0538,3.72,3.56,29.931,28.6833,16.8469,9.2137
2012,CS,wrp,Male,2012-7-9,4,0,41.8168,34.5001,3.37,3.53,28.8034,27.1422,16.3609,9.2107
2012,CS,wrr,Male,2012-7-9,0,0,45.4715,37.6774,3.77,3.84,30.9788,29.8666,18.7306,9.3525
2012,CS,wfw,Male,2012-7-9,0,1,44.7485,36.4296,3.84,3.98,31.129,29.8499,18.3156,9.5294
2012,CS,wrf,Male,2012-7-9,0,1,43.5024,34.9386,3.78,4.11,30.9491,29.4825,18.2899,9.6024
2012,CS,wfr,Male,2012-7-13,0,1,44.6582,36.6594,3.82,3.86,30.0883,28.9224,15.7623,9.2533
2012,CS,wlbw,Male,2012-7-13,0,0,46.0049,37.8534,3.88,4.04,31.2737,30.1437,16.4789,9.5593
2012,CS,wlbc,Male,2012-7-13,0,0,46.9204,39.0205,3.88,4.03,31.403,30.4222,14.6843,10.1035
2012,CS,wflb,Male,2012-7-13,0,0,44.1661,36.0625,4.01,4.06,29.9276,28.8429,15.1116,9.4917
2012,CS,wfg,Male,2012-7-13,11,0,42.0921,34.6496,3.76,3.88,29.947,28.6534,16.4523,8.9471
2012,CS,wlby,Male,2012-7-13,3,0,39.7254,32.5576,3.53,3.61,29.0552,28.1513,16.5597,8.9832
2012,CS,wlbp,Male,2012-7-13,0,0,45.5128,37.6691,3.89,3.94,30.9971,29.9082,18.0629,9.6102
2012,CS,wlblb,Male,2012-7-13,0,1,43.2787,35.7155,3.71,3.76,29.3937,28.2986,15.0324,8.8948
2012,CS,wlbg,Male,2012-7-13,0,1,41.8308,34.1913,3.56,3.47,29.0824,27.7546,14.3827,8.7336
2012,CS,wgdb,Male,2012-7-13,25,1,43.6582,35.9417,3.81,3.79,30.489,29.006,15.5415,9.3854
2012,CS,wgy,Male,2012-7-13,3,1,42.9538,35.0456,3.61,3.57,28.8823,27.7015,14.4832,8.9794
2012,CS,gyw,Male,2012-7-13,0,1,44.3717,36.1899,3.65,3.53,30.8571,29.7438,16.6236,9.3849
2012,CS,gydb,Male,2012-7-15,0,0,43.5957,35.7373,3.46,3.73,30.404,28.8091,16.9091,9.166
2012,CS,gyy,Male,2012-7-15,0,0,44.5611,36.5207,3.59,3.76,31.0589,30.0338,15.3734,9.4259
2012,CS,gylb,Male,2012-7-15,0,0,43.7546,35.8612,3.89,3.75,30.4539,29.4555,15.2367,8.9597
2012,CS,grc,Male,2012-7-15,0,0,43.8814,35.6913,3.61,3.55,29.3982,28.6894,17.8979,9.3571
2012,CS,grr,Male,2012-7-15,0,0,43.5492,35.6467,3.67,3.54,29.8949,28.476,15.5977,9.0046
2012,CS,gry,Male,2012-7-15,9,0,44.4078,36.0828,3.79,3.7,30.3256,28.9902,15.7674,9.3696
2012,CS,grp,Male,2012-7-15,1,0,44.1779,35.7368,3.67,3.52,29.6333,28.4741,15.7299,9.3797
2012,CS,grg,Male,2012-7-16,0,1,43.4499,35.5052,3.53,3.39,29.0045,27.7669,17.7323,9.1209
2012,CS,grdb,Male,2012-7-16,0,0,42.4453,34.5034,3.4,3.67,28.4818,27.5425,13.1414,8.3684
2012,CS,gfc,Male,2012-7-16,4,0,43.4058,35.3352,3.46,3.68,29.7144,28.3838,16.156,9.0495
2012,CS,gfw,Male,2012-7-16,0,0,42.7691,34.454,3.58,3.63,27.8726,27.7818,16.2472,9.8099
2012,CS,gfdb,Male,2012-7-16,0,0,43.0606,35.2081,3.73,3.81,29.5164,28.1647,16.7591,8.8635
2012,CS,gff,Male,2012-7-20,2,1,43.6233,35.5005,3.83,3.68,30.6165,29.0064,14.9497,9.2122
2012,CS,glbdb,Male,2012-7-20,0,0,43.5997,36.6402,3.56,3.52,30.181,29.0334,14.2634,9.053
2012,CS,glbw,Male,2012-7-20,0,0,43.5826,36.1676,3.66,3.51,29.561,28.5926,16.7986,9.5169
2012,CS,glblb,Male,2012-7-20,0,0,44.0109,36.0149,3.4,3.73,30.9011,29.1931,16.2839,9.6949
2012,CS,glbr,Male,2012-7-20,4,0,43.4493,36.0536,3.72,3.74,29.9194,28.4872,15.9506,9.2817
2012,CS,glby,Male,2012-7-20,0,0,42.0758,34.6118,3.82,3.5,29.3064,28.0969,15.2398,8.825
2012,CS,ggdb,Male,2012-7-20,0,1,42.9701,36.1433,3.5,3.65,30.3137,29.4971,14.6438,9.5111
2012,CS,ggc,Male,2012-7-20,0,1,40.9326,33.7923,3.56,3.58,28.6951,27.6654,14.8271,8.9998
2012,CS,ggy,Male,2012-7-20,0,1,45.1834,37.0738,3.74,3.81,30.6767,29.9461,16.9804,9.6594
2013,CS,cclb,Male,2013-6-24,0,0,44.28969614,36.55728434,5.409320796,2.000452642,29.77335515,28.80407526,18.91489362,9.829787234
2013,CS,ccr,Male,2013-7-15,0,0,44.07048657,36.36419199,5.173013863,1.936287114,29.49431261,28.50915388,17.93617021,9.531914894
2013,CS,ccv,Male,2013-6-24,0,0,43.31526129,35.62040834,5.255706765,1.894095087,30.18828054,28.73939999,17.44680851,9.808510638
2013,CS,cdbdb,Male,2013-6-24,0,0,44.79119606,36.74483485,5.698395095,2.001018301,29.69899187,28.56349486,17.31914894,9.978723404
2013,CS,cdbs,Male,2013-6-12,6,0,44.22939605,36.17787779,5.298043234,2.02675629,30.28179953,28.96075327,14.82978723,9.425531915
2013,CS,cfu,Male,2013-7-5,0,0,42.54175378,35.19982407,5.172357492,1.93909062,29.72281654,28.53368527,16.72340426,9.531914894
2013,CS,cfv,Male,2013-6-24,0,0,44.00248974,36.17324143,5.489732793,1.936170213,30.48156594,29.30102381,17.40425532,9.425531915
2013,CS,cfy,Male,2013-7-15,2,0,46.81177938,38.91978495,5.152495692,2.070836975,31.62292944,30.50002208,14.17021277,10
2013,CS,cgp,Male,2013-7-5,0,0,44.71634355,37.05137563,5.528722483,2.011285498,30.52751754,29.40696261,14.76595745,9.978723404
2013,CS,cgu,Male,2013-7-15,0,0,45.44284388,37.31127552,5.61335309,2.130317489,30.99014867,29.89930139,18.25531915,9.574468085
2013,CS,clbf,Male,2013-7-5,0,1,44.94463673,37.34743221,5.383357148,1.872461311,30.75694138,29.47940537,18.12765957,9.638297872
2013,CS,clblb,Male,2013-7-5,12,0,44.41261938,36.59085197,5.474208013,1.809011195,29.93320829,28.89258928,16.87234043,9.617021277
2013,CS,clbr,Male,2013-6-24,4,0,45.12987144,36.9575448,5.845296965,1.936170213,31.75803049,30.15750726,16.53191489,10.10638298
2013,CS,cmdb,Male,2013-7-5,0,0,45.45984553,37.67341974,5.276123864,1.816502991,29.81100635,28.84097822,16.72340426,9.85106383
2013,CS,cmlb,Male,2013-7-15,0,0,44.51428426,36.79860893,5.288978264,2.045321705,30.18397525,29.12740532,15.63829787,9.829787234
2013,CS,cmr,Male,2013-6-12,0,0,48.3137194,39.54299824,5.627367969,1.80863579,31.02108727,30.88052107,16.93617021,10.34042553
2013,CS,cmw,Male,2013-7-5,4,0,44.19137156,36.15020723,5.87715652,2.065583813,31.43134284,30.20718229,16.57446809,10.25531915
2013,CS,coc,Male,2013-7-9,8,0,46.4083573,37.85924947,5.620284352,2.072694277,31.83949126,30.64864779,17.72340426,9.893617021
2013,CS,cor,Male,2013-6-24,0,0,43.57468625,35.90680684,5.337881907,1.91690202,30.21203522,29.17843007,15.10638298,9.659574468
2013,CS,cpg,Male,2013-6-12,0,0,45.26012538,36.83775127,5.532569519,1.82644425,30.29005523,29.01281586,16.9787234,9.468085106
2013,CS,cpo,Male,2013-7-5,1,0,46.05908776,37.79779898,5.536005035,2.025303939,31.05680078,29.79264214,17.06382979,10.06382979
2013,CS,cro,Male,2013-6-12,0,1,44.55380621,36.40754428,5.575117714,2.106812765,31.23635261,29.56153331,15.9787234,9.978723404
2013,CS,crp,Male,2013-6-12,0,0,45.00032191,36.70767766,5.559057797,1.874273663,30.99943516,30.00989398,16.91489362,9.936170213
2013,CS,cso,Male,2013-6-17,0,0,43.68103761,35.61864812,5.618995462,1.745199715,30.94643171,29.56958586,18.29787234,10.25531915
2013,CS,csp,Male,2013-6-17,26,0,44.77404668,36.87354358,5.736203359,1.660119932,29.96266191,28.58113057,15.21276596,9.638297872
2013,CS,cus,Male,2013-6-17,7,0,46.2378806,38.02320537,5.53522814,2.086842525,30.63566506,29.45520077,18,9.765957447
2013,CS,cuw,Male,2013-6-12,6,0,45.51511422,37.19593186,5.672517595,1.93909062,31.2672158,30.08196076,15.78723404,10.08510638
2013,CS,cvc,Male,2013-6-15,0,0,42.37967282,34.15307856,5.426366227,1.93909062,29.42437059,28.46970786,18.61702128,9.510638298
2013,CS,cwm,Male,2013-6-12,0,1,43.24728081,35.04901825,5.894999454,2.216445386,31.40672816,30.2666111,17.80851064,9.723404255
2013,CS,cvr,Male,2013-6-12,0,0,45.74765453,37.38707155,5.540500702,2.107349875,30.93907805,29.61160343,16.29787234,9.936170213
2013,CS,dbdbp,Male,2013-6-12,0,1,46.78455867,38.71057187,5.686585678,2.063829787,30.97083113,29.66835286,17.63829787,9.872340426
2013,CS,lbrf,Male,2013-7-18,0,0,44.6358943,36.70511243,5.536250347,2.211538121,31.17127273,30.24513983,15.70212766,10.19148936
2013,CS,lbrlb,Male,2013-7-18,0,0,44.38306032,36.76867233,5.392431361,2.3195393,30.33755775,29.52406767,16.4893617,9.872340426
2013,CS,lbsdb,Male,2013-7-18,0,0,45.31932874,37.83218048,5.323402555,1.88006145,30.55965675,29.51778026,17.38297872,9.744680851
2013,CS,lbur,Male,2013-7-18,0,0,44.13997346,36.22542095,5.489732793,2.281462287,28.81326253,27.86146809,17.46808511,9.361702128
2013,CS,lbwf,Male,2013-7-18,2,0,44.92650303,36.82577999,5.384029836,2.225108784,31.54855177,30.18384915,17.04255319,9.978723404
2013,CS,mcp,Male,2013-7-18,0,0,44.50207904,37.10699297,5.054031285,2.085214934,29.60760381,28.55363984,14.9787234,9.744680851
2013,CS,mcv,Male,2013-7-17,6,0,45.40477876,37.57214277,5.280069207,2.214402014,30.61575775,29.47029105,16.06382979,10.0212766
2013,CS,mdbdb,Male,2013-7-17,3,0,43.59777988,36.01971192,5.091512034,2.260231503,29.02623889,27.96930147,15.14893617,9.574468085
2013,CS,mdbr,Male,2013-7-17,0,0,44.8494085,36.96342998,5.32021266,2.173964217,30.38234676,29.32559381,16.46808511,10.0212766
2013,CS,mdbs,Male,2013-7-17,0,0,44.99285694,37.36999496,5.310205247,1.872823922,30.06329819,28.72966351,17.95744681,9.893617021
2013,CS,mfc,Male,2013-7-18,2,0,45.27709566,37.34052252,5.515606074,1.959296074,30.7084674,29.58974587,17.57446809,9.659574468
2013,CS,mfu,Male,2013-7-17,0,0,45.70443554,38.20813363,5.45278927,2.087818471,30.16668729,29.83329715,16.72340426,9.468085106
2013,CS,mfv,Male,2013-7-18,2,0,44.08972702,36.41574983,5.234734429,2.053604853,29.91088486,28.72221162,17.63829787,9.893617021
2013,CS,mgf,Male,2013-7-17,3,0,44.03626741,36.43597608,5.057075775,1.974027831,30.33876874,29.27907445,17.59574468,9.957446809
2013,CS,mgu,Male,2013-7-18,2,0,45.78385754,38.07696335,5.317659366,2.194069953,31.33129582,29.99478396,16.74468085,10.04255319
2013,CS,mgw,Male,2013-7-17,0,0,44.78773942,37.19209795,5.304021041,1.85106383,30.637121,29.50211669,20.10638298,9.638297872
2013,CS,mlbdb,Male,2013-7-17,3,0,45.10650843,37.27674755,5.426199375,1.950264343,30.20865444,29.0699231,15.89361702,9.680851064
2013,CS,mmlb,Male,2013-7-18,0,0,43.34577307,35.7553239,5.276981798,2.001018301,29.8358998,28.62280135,18.19148936,9.829787234
2013,CS,mms,Male,2013-7-17,0,0,44.45109112,36.53786863,5.489526635,1.957562439,31.45030755,30.33670699,15.14893617,10.23404255
2013,CS,molb,Male,2013-7-17,0,0,43.70221053,36.4043548,5.149639481,2.319246533,31.0743717,29.53002484,18.31914894,10.08510638
2013,CS,mow,Male,2013-7-18,2,0,45.34024581,37.47558131,5.571137547,2.115069131,30.49639196,29.51371063,15.38297872,10.40425532
